都道府県コード,都道府県名,市区町村コード,市区町村名,大字町丁目コード,大字町丁目名,緯度,経度,原典資料コード,大字・字・丁目区分コード
13,東京都,13112,世田谷区,1.3112E+11,駒沢五丁目,35.624658,139.657306,0,3
13,東京都,13112,世田谷区,1.3112E+11,駒沢公園,35.625099,139.661361,0,1
13,東京都,13112,世田谷区,1.3112E+11,瀬田三丁目,35.6207,139.634942,0,3
13,東京都,13112,世田谷区,1.3112E+11,深沢六丁目,35.623429,139.652115,0,3
13,東京都,13112,世田谷区,1.3112E+11,中町一丁目,35.608305,139.643779,0,3
13,東京都,13112,世田谷区,1.3112E+11,中町三丁目,35.615324,139.644227,0,3
13,東京都,13112,世田谷区,1.3112E+11,等々力八丁目,35.614832,139.650836,0,3
13,東京都,13112,世田谷区,1.3112E+11,中町二丁目,35.611576,139.643877,0,3
13,東京都,13112,世田谷区,1.3112E+11,中町五丁目,35.620961,139.641842,0,3
13,東京都,13112,世田谷区,1.3112E+11,中町四丁目,35.617618,139.643369,0,3
13,東京都,13112,世田谷区,1.3112E+11,深沢五丁目,35.618809,139.649523,0,3
13,東京都,13112,世田谷区,1.3112E+11,深沢七丁目,35.622571,139.647356,0,3
13,東京都,13112,世田谷区,1.3112E+11,新町一丁目,35.627572,139.649492,0,3
13,東京都,13112,世田谷区,1.3112E+11,深沢八丁目,35.625681,139.645003,0,3
13,東京都,13112,世田谷区,1.3112E+11,瀬田五丁目,35.624832,139.624973,0,3
13,東京都,13112,世田谷区,1.3112E+11,上野毛二丁目,35.60832,139.636848,0,3
13,東京都,13112,世田谷区,1.3112E+11,上野毛一丁目,35.61121,139.639622,0,3
13,東京都,13112,世田谷区,1.3112E+11,用賀一丁目,35.623355,139.63971,0,3
13,東京都,13112,世田谷区,1.3112E+11,上野毛四丁目,35.61785,139.638173,0,3
13,東京都,13112,世田谷区,1.3112E+11,瀬田一丁目,35.614595,139.632639,0,3
13,東京都,13112,世田谷区,1.3112E+11,瀬田二丁目,35.618715,139.632005,0,3
13,東京都,13112,世田谷区,1.3112E+11,上野毛三丁目,35.612077,139.636184,0,3
13,東京都,13112,世田谷区,1.3112E+11,玉川二丁目,35.61415,139.628396,0,3
13,東京都,13112,世田谷区,1.3112E+11,用賀三丁目,35.630298,139.6368,0,3
13,東京都,13112,世田谷区,1.3112E+11,弦巻四丁目,35.636667,139.642379,0,3
13,東京都,13112,世田谷区,1.3112E+11,玉川台一丁目,35.623226,139.633844,0,3
13,東京都,13112,世田谷区,1.3112E+11,瀬田四丁目,35.620109,139.626553,0,3
13,東京都,13112,世田谷区,1.3112E+11,玉川台二丁目,35.624329,139.629918,0,3
13,東京都,13112,世田谷区,1.3112E+11,下馬五丁目,35.636233,139.683017,0,3
13,東京都,13112,世田谷区,1.3112E+11,下馬四丁目,35.635805,139.678447,0,3
13,東京都,13112,世田谷区,1.3112E+11,下馬六丁目,35.629712,139.679434,0,3
13,東京都,13112,世田谷区,1.3112E+11,野沢一丁目,35.63618,139.670821,0,3
13,東京都,13112,世田谷区,1.3112E+11,池尻一丁目,35.644032,139.682106,0,3
13,東京都,13112,世田谷区,1.3112E+11,下馬一丁目,35.639739,139.682756,0,3
13,東京都,13112,世田谷区,1.3112E+11,下馬二丁目,35.641091,139.676143,0,3
13,東京都,13112,世田谷区,1.3112E+11,上馬一丁目,35.637149,139.66806,0,3
13,東京都,13112,世田谷区,1.3112E+11,太子堂一丁目,35.644233,139.675834,0,3
13,東京都,13112,世田谷区,1.3112E+11,三軒茶屋一丁目,35.641199,139.671487,0,3
13,東京都,13112,世田谷区,1.3112E+11,下馬三丁目,35.635232,139.674012,0,3
13,東京都,13112,世田谷区,1.3112E+11,野沢二丁目,35.633927,139.66808,0,3
13,東京都,13112,世田谷区,1.3112E+11,上馬二丁目,35.637698,139.664603,0,3
13,東京都,13112,世田谷区,1.3112E+11,野沢四丁目,35.632441,139.667119,0,3
13,東京都,13112,世田谷区,1.3112E+11,上馬三丁目,35.63354,139.663339,0,3
13,東京都,13112,世田谷区,1.3112E+11,上馬四丁目,35.636575,139.661146,0,3
13,東京都,13112,世田谷区,1.3112E+11,太子堂四丁目,35.644951,139.668227,0,3
13,東京都,13112,世田谷区,1.3112E+11,三軒茶屋二丁目,35.6417,139.665353,0,3
13,東京都,13112,世田谷区,1.3112E+11,若林三丁目,35.643982,139.658112,0,3
13,東京都,13112,世田谷区,1.3112E+11,若林一丁目,35.644998,139.663322,0,3
13,東京都,13112,世田谷区,1.3112E+11,駒沢四丁目,35.628328,139.654293,0,3
13,東京都,13112,世田谷区,1.3112E+11,駒沢二丁目,35.634776,139.658269,0,3
13,東京都,13112,世田谷区,1.3112E+11,上馬五丁目,35.63995,139.657878,0,3
13,東京都,13112,世田谷区,1.3112E+11,新町三丁目,35.632993,139.647806,0,3
13,東京都,13112,世田谷区,1.3112E+11,駒沢三丁目,35.632148,139.6531,0,3
13,東京都,13112,世田谷区,1.3112E+11,弦巻二丁目,35.634751,139.652769,0,3
13,東京都,13112,世田谷区,1.3112E+11,新町二丁目,35.629829,139.648728,0,3
13,東京都,13112,世田谷区,1.3112E+11,梅丘三丁目,35.651201,139.656587,0,3
13,東京都,13112,世田谷区,1.3112E+11,若林四丁目,35.646375,139.657134,0,3
13,東京都,13112,世田谷区,1.3112E+11,世田谷四丁目,35.645638,139.652139,0,3
13,東京都,13112,世田谷区,1.3112E+11,弦巻三丁目,35.637009,139.645924,0,3
13,東京都,13112,世田谷区,1.3112E+11,弦巻一丁目,35.638039,139.651957,0,3
13,東京都,13112,世田谷区,1.3112E+11,用賀二丁目,35.627118,139.638163,0,3
13,東京都,13112,世田谷区,1.3112E+11,桜新町一丁目,35.628891,139.642972,0,3
13,東京都,13112,世田谷区,1.3112E+11,世田谷一丁目,35.641435,139.649233,0,3
13,東京都,13112,世田谷区,1.3112E+11,世田谷三丁目,35.645333,139.649539,0,3
13,東京都,13112,世田谷区,1.3112E+11,豪徳寺二丁目,35.647717,139.647812,0,3
13,東京都,13112,世田谷区,1.3112E+11,宮坂一丁目,35.648581,139.642352,0,3
13,東京都,13112,世田谷区,1.3112E+11,上用賀一丁目,35.633582,139.63515,0,3
13,東京都,13112,世田谷区,1.3112E+11,上用賀三丁目,35.632089,139.630695,0,3
13,東京都,13112,世田谷区,1.3112E+11,上用賀二丁目,35.637047,139.633235,0,3
13,東京都,13112,世田谷区,1.3112E+11,上用賀五丁目,35.62989,139.627329,0,3
13,東京都,13112,世田谷区,1.3112E+11,用賀四丁目,35.628177,139.632536,0,3
13,東京都,13112,世田谷区,1.3112E+11,桜新町二丁目,35.632243,139.642273,0,3
13,東京都,13112,世田谷区,1.3112E+11,弦巻五丁目,35.636914,139.638228,0,3
13,東京都,13112,世田谷区,1.3112E+11,桜三丁目,35.640435,139.637264,0,3
13,東京都,13112,世田谷区,1.3112E+11,上用賀四丁目,35.636434,139.629041,0,3
13,東京都,13112,世田谷区,1.3112E+11,駒沢一丁目,35.630497,139.659312,0,3
13,東京都,13112,世田谷区,1.3112E+11,桜丘一丁目,35.642736,139.632385,0,3
13,東京都,13112,世田谷区,1.3112E+11,桜丘三丁目,35.641139,139.627719,0,3
13,東京都,13112,世田谷区,1.3112E+11,桜一丁目,35.645526,139.641136,0,3
13,東京都,13112,世田谷区,1.3112E+11,経堂一丁目,35.649463,139.635487,0,3
13,東京都,13112,世田谷区,1.3112E+11,経堂五丁目,35.647296,139.632424,0,3
13,東京都,13112,世田谷区,1.3112E+11,桜丘二丁目,35.644928,139.626447,0,3
13,東京都,13112,世田谷区,1.3112E+11,世田谷二丁目,35.64233,139.643153,0,3
13,東京都,13112,世田谷区,1.3112E+11,桜二丁目,35.643813,139.637878,0,3
13,東京都,13112,世田谷区,1.3112E+11,若林五丁目,35.649008,139.657312,0,3
13,東京都,13112,世田谷区,1.3112E+11,若林二丁目,35.648425,139.662659,0,3
13,東京都,13112,世田谷区,1.3112E+11,太子堂二丁目,35.646311,139.672803,0,3
13,東京都,13112,世田谷区,1.3112E+11,太子堂三丁目,35.649631,139.669765,0,3
13,東京都,13112,世田谷区,1.3112E+11,太子堂五丁目,35.648322,139.666637,0,3
13,東京都,13112,世田谷区,1.3112E+11,池尻二丁目,35.647786,139.681649,0,3
13,東京都,13112,世田谷区,1.3112E+11,三宿一丁目,35.648578,139.675271,0,3
13,東京都,13112,世田谷区,1.3112E+11,池尻三丁目,35.649621,139.680158,0,3
13,東京都,13112,世田谷区,1.3112E+11,池尻四丁目,35.653642,139.679955,0,3
13,東京都,13112,世田谷区,1.3112E+11,代沢三丁目,35.655687,139.671455,0,3
13,東京都,13112,世田谷区,1.3112E+11,代沢五丁目,35.657128,139.666409,0,3
13,東京都,13112,世田谷区,1.3112E+11,代沢二丁目,35.658547,139.671757,0,3
13,東京都,13112,世田谷区,1.3112E+11,代沢一丁目,35.65747,139.67713,0,3
13,東京都,13112,世田谷区,1.3112E+11,三宿二丁目,35.65158,139.675308,0,3
13,東京都,13112,世田谷区,1.3112E+11,代沢四丁目,35.652585,139.668483,0,3
13,東京都,13112,世田谷区,1.3112E+11,代田一丁目,35.652706,139.662806,0,3
13,東京都,13112,世田谷区,1.3112E+11,北沢四丁目,35.667146,139.669355,0,3
13,東京都,13112,世田谷区,1.3112E+11,代田五丁目,35.660309,139.662606,0,3
13,東京都,13112,世田谷区,1.3112E+11,北沢二丁目,35.661958,139.667829,0,3
13,東京都,13112,世田谷区,1.3112E+11,代田六丁目,35.664481,139.663023,0,3
13,東京都,13112,世田谷区,1.3112E+11,梅丘二丁目,35.650359,139.651897,0,3
13,東京都,13112,世田谷区,1.3112E+11,宮坂二丁目,35.652307,139.643624,0,3
13,東京都,13112,世田谷区,1.3112E+11,経堂四丁目,35.648606,139.626855,0,3
13,東京都,13112,世田谷区,1.3112E+11,代田三丁目,35.654414,139.657549,0,3
13,東京都,13112,世田谷区,1.3112E+11,代田二丁目,35.656961,139.662426,0,3
13,東京都,13112,世田谷区,1.3112E+11,梅丘一丁目,35.654621,139.652583,0,3
13,東京都,13112,世田谷区,1.3112E+11,北沢一丁目,35.662768,139.672833,0,3
13,東京都,13112,世田谷区,1.3112E+11,北沢三丁目,35.665126,139.66902,0,3
13,東京都,13112,世田谷区,1.3112E+11,羽根木一丁目,35.665167,139.658908,0,3
13,東京都,13112,世田谷区,1.3112E+11,代田四丁目,35.659556,139.657205,0,3
13,東京都,13112,世田谷区,1.3112E+11,松原六丁目,35.658529,139.651413,0,3
13,東京都,13112,世田谷区,1.3112E+11,羽根木二丁目,35.665938,139.655875,0,3
13,東京都,13112,世田谷区,1.3112E+11,豪徳寺一丁目,35.653642,139.648177,0,3
13,東京都,13112,世田谷区,1.3112E+11,赤堤二丁目,35.658003,139.645777,0,3
13,東京都,13112,世田谷区,1.3112E+11,松原四丁目,35.661586,139.644882,0,3
13,東京都,13112,世田谷区,1.3112E+11,松原五丁目,35.66271,139.652324,0,3
13,東京都,13112,世田谷区,1.3112E+11,松原三丁目,35.665409,139.644312,0,3
13,東京都,13112,世田谷区,1.3112E+11,経堂三丁目,35.652394,139.629429,0,3
13,東京都,13112,世田谷区,1.3112E+11,宮坂三丁目,35.654361,139.635256,0,3
13,東京都,13112,世田谷区,1.3112E+11,赤堤一丁目,35.655245,139.641523,0,3
13,東京都,13112,世田谷区,1.3112E+11,桜上水一丁目,35.658089,139.631515,0,3
13,東京都,13112,世田谷区,1.3112E+11,赤堤三丁目,35.658392,139.638827,0,3
13,東京都,13112,世田谷区,1.3112E+11,桜上水二丁目,35.659719,139.628055,0,3
13,東京都,13112,世田谷区,1.3112E+11,桜上水五丁目,35.665884,139.629366,0,3
13,東京都,13112,世田谷区,1.3112E+11,上北沢一丁目,35.662248,139.625856,0,3
13,東京都,13112,世田谷区,1.3112E+11,赤堤四丁目,35.663,139.64028,0,3
13,東京都,13112,世田谷区,1.3112E+11,桜上水三丁目,35.660753,139.633478,0,3
13,東京都,13112,世田谷区,1.3112E+11,赤堤五丁目,35.663481,139.637458,0,3
13,東京都,13112,世田谷区,1.3112E+11,桜上水四丁目,35.665415,139.633169,0,3
13,東京都,13112,世田谷区,1.3112E+11,船橋五丁目,35.655286,139.627393,0,3
13,東京都,13112,世田谷区,1.3112E+11,経堂二丁目,35.653119,139.633147,0,3
13,東京都,13112,世田谷区,1.3112E+11,鎌田二丁目,35.618143,139.611045,0,3
13,東京都,13112,世田谷区,1.3112E+11,大蔵六丁目,35.625869,139.609116,0,3
13,東京都,13112,世田谷区,1.3112E+11,岡本三丁目,35.625918,139.615072,0,3
13,東京都,13112,世田谷区,1.3112E+11,宇奈根一丁目,35.619275,139.606028,0,3
13,東京都,13112,世田谷区,1.3112E+11,宇奈根三丁目,35.624141,139.603904,0,3
13,東京都,13112,世田谷区,1.3112E+11,宇奈根二丁目,35.620324,139.600304,0,3
13,東京都,13112,世田谷区,1.3112E+11,喜多見一丁目,35.621216,139.595949,0,3
13,東京都,13112,世田谷区,1.3112E+11,喜多見二丁目,35.62159,139.591809,0,3
13,東京都,13112,世田谷区,1.3112E+11,大蔵二丁目,35.633329,139.613087,0,3
13,東京都,13112,世田谷区,1.3112E+11,喜多見六丁目,35.630812,139.604186,0,3
13,東京都,13112,世田谷区,1.3112E+11,喜多見三丁目,35.625751,139.601062,0,3
13,東京都,13112,世田谷区,1.3112E+11,砧一丁目,35.637611,139.617808,0,3
13,東京都,13112,世田谷区,1.3112E+11,砧二丁目,35.64309,139.617167,0,3
13,東京都,13112,世田谷区,1.3112E+11,砧四丁目,35.641125,139.614213,0,3
13,東京都,13112,世田谷区,1.3112E+11,大蔵四丁目,35.630392,139.611983,0,3
13,東京都,13112,世田谷区,1.3112E+11,大蔵五丁目,35.629653,139.607007,0,3
13,東京都,13112,世田谷区,1.3112E+11,大蔵三丁目,35.63268,139.608807,0,3
13,東京都,13112,世田谷区,1.3112E+11,砧三丁目,35.637174,139.612826,0,3
13,東京都,13112,世田谷区,1.3112E+11,砧五丁目,35.637258,139.609018,0,3
13,東京都,13112,世田谷区,1.3112E+11,砧七丁目,35.636148,139.606197,0,3
13,東京都,13112,世田谷区,1.3112E+11,砧六丁目,35.642245,139.61083,0,3
13,東京都,13112,世田谷区,1.3112E+11,喜多見五丁目,35.628857,139.601269,0,3
13,東京都,13112,世田谷区,1.3112E+11,喜多見七丁目,35.631776,139.596569,0,3
13,東京都,13112,世田谷区,1.3112E+11,成城一丁目,35.63505,139.602493,0,3
13,東京都,13112,世田谷区,1.3112E+11,祖師谷四丁目,35.648113,139.605263,0,3
13,東京都,13112,世田谷区,1.3112E+11,祖師谷二丁目,35.648356,139.611272,0,3
13,東京都,13112,世田谷区,1.3112E+11,祖師谷一丁目,35.645101,139.611262,0,3
13,東京都,13112,世田谷区,1.3112E+11,祖師谷三丁目,35.643986,139.60554,0,3
13,東京都,13112,世田谷区,1.3112E+11,砧八丁目,35.64027,139.604999,0,3
13,東京都,13112,世田谷区,1.3112E+11,千歳台一丁目,35.647258,139.615669,0,3
13,東京都,13112,世田谷区,1.3112E+11,成城六丁目,35.642907,139.599471,0,3
13,東京都,13112,世田谷区,1.3112E+11,成城七丁目,35.647658,139.599324,0,3
13,東京都,13112,世田谷区,1.3112E+11,喜多見四丁目,35.628915,139.594681,0,3
13,東京都,13112,世田谷区,1.3112E+11,喜多見九丁目,35.640459,139.587264,0,3
13,東京都,13112,世田谷区,1.3112E+11,喜多見八丁目,35.635722,139.590318,0,3
13,東京都,13112,世田谷区,1.3112E+11,成城三丁目,35.635625,139.596319,0,3
13,東京都,13112,世田谷区,1.3112E+11,成城四丁目,35.642116,139.590893,0,3
13,東京都,13112,世田谷区,1.3112E+11,成城二丁目,35.638245,139.598959,0,3
13,東京都,13112,世田谷区,1.3112E+11,成城五丁目,35.642029,139.595099,0,3
13,東京都,13112,世田谷区,1.3112E+11,成城八丁目,35.64739,139.59432,0,3
13,東京都,13112,世田谷区,1.3112E+11,船橋二丁目,35.651194,139.618179,0,3
13,東京都,13112,世田谷区,1.3112E+11,千歳台六丁目,35.656818,139.60731,0,3
13,東京都,13112,世田谷区,1.3112E+11,千歳台五丁目,35.656402,139.610914,0,3
13,東京都,13112,世田谷区,1.3112E+11,千歳台二丁目,35.651791,139.610841,0,3
13,東京都,13112,世田谷区,1.3112E+11,千歳台四丁目,35.656649,139.613739,0,3
13,東京都,13112,世田谷区,1.3112E+11,八幡山二丁目,35.661487,139.616837,0,3
13,東京都,13112,世田谷区,1.3112E+11,粕谷二丁目,35.664726,139.610802,0,3
13,東京都,13112,世田谷区,1.3112E+11,祖師谷五丁目,35.65166,139.604925,0,3
13,東京都,13112,世田谷区,1.3112E+11,祖師谷六丁目,35.655314,139.605369,0,3
13,東京都,13112,世田谷区,1.3112E+11,上祖師谷三丁目,35.654925,139.600804,0,3
13,東京都,13112,世田谷区,1.3112E+11,上祖師谷四丁目,35.654643,139.595912,0,3
13,東京都,13112,世田谷区,1.3112E+11,粕谷一丁目,35.661039,139.611138,0,3
13,東京都,13112,世田谷区,1.3112E+11,粕谷三丁目,35.660579,139.605576,0,3
13,東京都,13112,世田谷区,1.3112E+11,千歳台三丁目,35.651838,139.614792,0,3
13,東京都,13112,世田谷区,1.3112E+11,南烏山五丁目,35.666961,139.602259,0,3
13,東京都,13112,世田谷区,1.3112E+11,成城九丁目,35.651122,139.596965,0,3
13,東京都,13112,世田谷区,1.3112E+11,上祖師谷六丁目,35.659981,139.596428,0,3
13,東京都,13112,世田谷区,1.3112E+11,上祖師谷五丁目,35.657005,139.593268,0,3
13,東京都,13112,世田谷区,1.3112E+11,上祖師谷一丁目,35.66337,139.600722,0,3
13,東京都,13112,世田谷区,1.3112E+11,粕谷四丁目,35.664219,139.604797,0,3
13,東京都,13112,世田谷区,1.3112E+11,上祖師谷七丁目,35.659685,139.59199,0,3
13,東京都,13112,世田谷区,1.3112E+11,給田一丁目,35.66215,139.592225,0,3
13,東京都,13112,世田谷区,1.3112E+11,給田二丁目,35.664668,139.593722,0,3
13,東京都,13112,世田谷区,1.3112E+11,上祖師谷二丁目,35.660922,139.599705,0,3
13,東京都,13112,世田谷区,1.3112E+11,給田三丁目,35.666,139.59252,0,3
13,東京都,13112,世田谷区,1.3112E+11,鎌田四丁目,35.622544,139.610754,0,3
13,東京都,13112,世田谷区,1.3112E+11,鎌田三丁目,35.620834,139.614744,0,3
13,東京都,13112,世田谷区,1.3112E+11,北烏山六丁目,35.673752,139.596846,0,3
13,東京都,13112,世田谷区,1.3112E+11,北烏山七丁目,35.678513,139.591969,0,3
13,東京都,13112,世田谷区,1.3112E+11,給田五丁目,35.672684,139.586534,0,3
13,東京都,13112,世田谷区,1.3112E+11,北烏山八丁目,35.677271,139.588947,0,3
13,東京都,13112,世田谷区,1.3112E+11,北烏山二丁目,35.679789,139.600297,0,3
13,東京都,13112,世田谷区,1.3112E+11,北烏山五丁目,35.678974,139.594251,0,3
13,東京都,13112,世田谷区,1.3112E+11,北烏山四丁目,35.679384,139.596658,0,3
13,東京都,13112,世田谷区,1.3112E+11,北烏山一丁目,35.676552,139.60487,0,3
13,東京都,13112,世田谷区,1.3112E+11,北烏山三丁目,35.675852,139.600963,0,3
13,東京都,13112,世田谷区,1.3112E+11,南烏山三丁目,35.671545,139.606515,0,3
13,東京都,13113,渋谷区,1.3113E+11,神宮前四丁目,35.668183,139.709361,0,3
13,東京都,13113,渋谷区,1.3113E+11,神宮前一丁目,35.671552,139.705302,0,3
13,東京都,13113,渋谷区,1.3113E+11,代々木五丁目,35.67374,139.689648,0,3
13,東京都,13113,渋谷区,1.3113E+11,大山町,35.669143,139.675797,0,1
13,東京都,13113,渋谷区,1.3113E+11,神宮前三丁目,35.670429,139.710341,0,3
13,東京都,13113,渋谷区,1.3113E+11,元代々木町,35.671868,139.685486,0,1
13,東京都,13113,渋谷区,1.3113E+11,富ケ谷一丁目,35.667245,139.690103,0,3
13,東京都,13113,渋谷区,1.3113E+11,代々木神園町,35.674453,139.697809,0,1
13,東京都,13113,渋谷区,1.3113E+11,西原三丁目,35.670857,139.679845,0,3
13,東京都,13113,渋谷区,1.3113E+11,上原一丁目,35.668983,139.683921,0,3
13,東京都,13113,渋谷区,1.3113E+11,広尾二丁目,35.651579,139.715394,0,3
13,東京都,13113,渋谷区,1.3113E+11,広尾一丁目,35.649659,139.713048,0,3
13,東京都,13113,渋谷区,1.3113E+11,恵比寿二丁目,35.64642,139.720188,0,3
13,東京都,13113,渋谷区,1.3113E+11,恵比寿三丁目,35.643613,139.71804,0,3
13,東京都,13113,渋谷区,1.3113E+11,恵比寿南一丁目,35.644942,139.709897,0,3
13,東京都,13113,渋谷区,1.3113E+11,東二丁目,35.653311,139.709558,0,3
13,東京都,13113,渋谷区,1.3113E+11,恵比寿一丁目,35.647125,139.71394,0,3
13,東京都,13113,渋谷区,1.3113E+11,恵比寿四丁目,35.645034,139.71357,0,3
13,東京都,13113,渋谷区,1.3113E+11,恵比寿南三丁目,35.644828,139.705793,0,3
13,東京都,13113,渋谷区,1.3113E+11,恵比寿南二丁目,35.643887,139.708596,0,3
13,東京都,13113,渋谷区,1.3113E+11,広尾四丁目,35.65375,139.719721,0,3
13,東京都,13113,渋谷区,1.3113E+11,広尾五丁目,35.649943,139.720022,0,3
13,東京都,13113,渋谷区,1.3113E+11,恵比寿西一丁目,35.647744,139.705598,0,3
13,東京都,13113,渋谷区,1.3113E+11,広尾三丁目,35.654796,139.715447,0,3
13,東京都,13113,渋谷区,1.3113E+11,恵比寿西二丁目,35.650158,139.706643,0,3
13,東京都,13113,渋谷区,1.3113E+11,東三丁目,35.650397,139.710167,0,3
13,東京都,13113,渋谷区,1.3113E+11,東四丁目,35.655627,139.712382,0,3
13,東京都,13113,渋谷区,1.3113E+11,渋谷四丁目,35.660065,139.711074,0,3
13,東京都,13113,渋谷区,1.3113E+11,猿楽町,35.650091,139.700868,0,1
13,東京都,13113,渋谷区,1.3113E+11,東一丁目,35.65539,139.708409,0,3
13,東京都,13113,渋谷区,1.3113E+11,鉢山町,35.651414,139.698164,0,1
13,東京都,13113,渋谷区,1.3113E+11,代官山町,35.650671,139.704275,0,1
13,東京都,13113,渋谷区,1.3113E+11,南平台町,35.653838,139.695937,0,1
13,東京都,13113,渋谷区,1.3113E+11,道玄坂二丁目,35.659396,139.698321,0,3
13,東京都,13113,渋谷区,1.3113E+11,渋谷三丁目,35.655965,139.705095,0,3
13,東京都,13113,渋谷区,1.3113E+11,渋谷二丁目,35.659609,139.705829,0,3
13,東京都,13113,渋谷区,1.3113E+11,渋谷一丁目,35.661813,139.704292,0,3
13,東京都,13113,渋谷区,1.3113E+11,鶯谷町,35.652875,139.701595,0,1
13,東京都,13113,渋谷区,1.3113E+11,桜丘町,35.655642,139.700634,0,1
13,東京都,13113,渋谷区,1.3113E+11,神泉町,35.656447,139.692221,0,1
13,東京都,13113,渋谷区,1.3113E+11,神南一丁目,35.663127,139.700363,0,3
13,東京都,13113,渋谷区,1.3113E+11,松濤一丁目,35.660907,139.693059,0,3
13,東京都,13113,渋谷区,1.3113E+11,松濤二丁目,35.659975,139.689776,0,3
13,東京都,13113,渋谷区,1.3113E+11,宇田川町,35.66209,139.697425,0,1
13,東京都,13113,渋谷区,1.3113E+11,道玄坂一丁目,35.657283,139.69832,0,3
13,東京都,13113,渋谷区,1.3113E+11,円山町,35.657632,139.69487,0,1
13,東京都,13113,渋谷区,1.3113E+11,神山町,35.663788,139.691473,0,1
13,東京都,13113,渋谷区,1.3113E+11,神南二丁目,35.666451,139.696982,0,3
13,東京都,13113,渋谷区,1.3113E+11,上原二丁目,35.665506,139.681588,0,3
13,東京都,13113,渋谷区,1.3113E+11,富ケ谷二丁目,35.664704,139.685723,0,3
13,東京都,13113,渋谷区,1.3113E+11,神宮前五丁目,35.664524,139.706017,0,3
13,東京都,13113,渋谷区,1.3113E+11,神宮前六丁目,35.66608,139.703704,0,3
13,東京都,13113,渋谷区,1.3113E+11,上原三丁目,35.666035,139.676861,0,3
13,東京都,13113,渋谷区,1.3113E+11,千駄ケ谷六丁目,35.684449,139.706181,0,3
13,東京都,13113,渋谷区,1.3113E+11,西原一丁目,35.675511,139.680993,0,3
13,東京都,13113,渋谷区,1.3113E+11,西原二丁目,35.673739,139.677973,0,3
13,東京都,13113,渋谷区,1.3113E+11,笹塚二丁目,35.675148,139.667012,0,3
13,東京都,13113,渋谷区,1.3113E+11,千駄ケ谷二丁目,35.676096,139.710689,0,3
13,東京都,13113,渋谷区,1.3113E+11,神宮前二丁目,35.673794,139.71186,0,3
13,東京都,13113,渋谷区,1.3113E+11,千駄ケ谷一丁目,35.679251,139.710893,0,3
13,東京都,13113,渋谷区,1.3113E+11,千駄ケ谷三丁目,35.675858,139.706066,0,3
13,東京都,13113,渋谷区,1.3113E+11,代々木一丁目,35.681885,139.700039,0,3
13,東京都,13113,渋谷区,1.3113E+11,千駄ケ谷四丁目,35.680447,139.705903,0,3
13,東京都,13113,渋谷区,1.3113E+11,代々木二丁目,35.685535,139.698743,0,3
13,東京都,13113,渋谷区,1.3113E+11,初台二丁目,35.675903,139.68566,0,3
13,東京都,13113,渋谷区,1.3113E+11,初台一丁目,35.679788,139.686286,0,3
13,東京都,13113,渋谷区,1.3113E+11,幡ケ谷二丁目,35.677847,139.675082,0,3
13,東京都,13113,渋谷区,1.3113E+11,笹塚三丁目,35.677629,139.668123,0,3
13,東京都,13113,渋谷区,1.3113E+11,幡ケ谷三丁目,35.68051,139.673012,0,3
13,東京都,13113,渋谷区,1.3113E+11,笹塚一丁目,35.673459,139.667698,0,3
13,東京都,13113,渋谷区,1.3113E+11,幡ケ谷一丁目,35.674993,139.673218,0,3
13,東京都,13113,渋谷区,1.3113E+11,千駄ケ谷五丁目,35.685264,139.703318,0,3
13,東京都,13113,渋谷区,1.3113E+11,代々木三丁目,35.683222,139.693911,0,3
13,東京都,13113,渋谷区,1.3113E+11,代々木四丁目,35.680757,139.69097,0,3
13,東京都,13113,渋谷区,1.3113E+11,本町六丁目,35.682216,139.678379,0,3
13,東京都,13113,渋谷区,1.3113E+11,本町一丁目,35.680992,139.683187,0,3
13,東京都,13113,渋谷区,1.3113E+11,本町二丁目,35.683824,139.682573,0,3
13,東京都,13113,渋谷区,1.3113E+11,本町三丁目,35.688983,139.681637,0,3
13,東京都,13113,渋谷区,1.3113E+11,本町五丁目,35.683954,139.676389,0,3
13,東京都,13113,渋谷区,1.3113E+11,本町四丁目,35.686835,139.679794,0,3
13,東京都,13114,中野区,1.3114E+11,丸山一丁目,35.724688,139.65612,0,3
13,東京都,13114,中野区,1.3114E+11,鷺宮五丁目,35.725472,139.632621,0,3
13,東京都,13114,中野区,1.3114E+11,南台四丁目,35.679818,139.665745,0,3
13,東京都,13114,中野区,1.3114E+11,弥生町六丁目,35.686196,139.661185,0,3
13,東京都,13114,中野区,1.3114E+11,本町二丁目,35.694769,139.680057,0,3
13,東京都,13114,中野区,1.3114E+11,弥生町三丁目,35.688218,139.674509,0,3
13,東京都,13114,中野区,1.3114E+11,南台二丁目,35.683659,139.671271,0,3
13,東京都,13114,中野区,1.3114E+11,弥生町四丁目,35.688131,139.67084,0,3
13,東京都,13114,中野区,1.3114E+11,南台五丁目,35.681907,139.662141,0,3
13,東京都,13114,中野区,1.3114E+11,南台三丁目,35.684085,139.665797,0,3
13,東京都,13114,中野区,1.3114E+11,東中野二丁目,35.703505,139.680326,0,3
13,東京都,13114,中野区,1.3114E+11,本町一丁目,35.694512,139.684061,0,3
13,東京都,13114,中野区,1.3114E+11,中央一丁目,35.698994,139.685658,0,3
13,東京都,13114,中野区,1.3114E+11,本町四丁目,35.695683,139.670734,0,3
13,東京都,13114,中野区,1.3114E+11,本町六丁目,35.695616,139.66417,0,3
